node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KCNB1	KCND2	4443806	4440459	9606.ENSP00000360806	9606.ENSP00000333496	0	0	0	0.785	0.108	0.263	0	0.853	0.439
ITGAM	CDH1	4449997	4434944	9606.ENSP00000441691	9606.ENSP00000261769	0	0	0	0	0	0.053	0	0.432	0.439
ACTA2	KCNMB1	4448229	4436150	9606.ENSP00000402373	9606.ENSP00000274629	0	0	0	0	0.175	0	0	0.348	0.439
FURIN	SMAD2	4451788	4435021	9606.ENSP00000483552	9606.ENSP00000262160	0	0	0	0	0.058	0	0	0.429	0.439
DSP	ACTC1	4445274	4436861	9606.ENSP00000369129	9606.ENSP00000290378	0	0	0	0	0.061	0.262	0	0.256	0.439
SNRNP70	GLE1	4451051	4438432	9606.ENSP00000472998	9606.ENSP00000308622	0	0	0	0	0.437	0	0	0.043	0.439
GATA5	BMP4	4434268	4433931	9606.ENSP00000252997	9606.ENSP00000245451	0	0	0	0	0.06	0.053	0	0.42	0.439
NOS1	SNTB1	4451263	4446427	9606.ENSP00000477999	9606.ENSP00000378965	0	0	0	0.553	0	0.266	0	0.544	0.438
CALM1	TNNI3	4441930	4441191	9606.ENSP00000349467	9606.ENSP00000341838	0	0	0	0	0.087	0.332	0	0.152	0.438
KCNJ3	KCNMA1	4437119	4436684	9606.ENSP00000295101	9606.ENSP00000286628	0	0	0	0	0.063	0	0	0.425	0.438
FGF13	MYOD1	4439521	4434114	9606.ENSP00000322390	9606.ENSP00000250003	0	0	0	0	0.062	0	0	0.425	0.438
SRC	TGFB1	4444215	4433189	9606.ENSP00000362680	9606.ENSP00000221930	0	0	0	0	0.076	0.18	0	0.318	0.438
BMP2	TBX5	4445120	4438546	9606.ENSP00000368104	9606.ENSP00000309913	0	0	0	0	0	0.08	0	0.414	0.438
HCK	DNM2	4450141	4445839	9606.ENSP00000444986	9606.ENSP00000373905	0	0	0	0	0	0.196	0	0.33	0.438
LDB3	MYH8	4448174	4447104	9606.ENSP00000401437	9606.ENSP00000384330	0	0	0	0	0.118	0.13	0	0.327	0.438
TGFBR2	CCND1	4442197	4433391	9606.ENSP00000351905	9606.ENSP00000227507	0	0	0	0	0.061	0	0	0.427	0.438
KCNA3	MRPS5	4443386	4436025	9606.ENSP00000358784	9606.ENSP00000272418	0	0	0	0	0.229	0.301	0	0	0.438
CRK	MAPK1	4437675	4432880	9606.ENSP00000300574	9606.ENSP00000215832	0	0	0	0	0.107	0	0	0.396	0.438
CTNNB1	CALM3	4441426	4436903	9606.ENSP00000344456	9606.ENSP00000291295	0	0	0	0	0.064	0.079	0	0.4	0.438
GJD3	GATA4	4450717	4440569	9606.ENSP00000463752	9606.ENSP00000334458	0	0	0	0	0	0	0	0.438	0.438
CAMK2A	ACTN4	4446806	4434247	9606.ENSP00000381412	9606.ENSP00000252699	0	0	0	0	0.063	0.369	0	0.125	0.438
PTPN11	FGF13	4441096	4439521	9606.ENSP00000340944	9606.ENSP00000322390	0	0	0	0	0	0.134	0	0.378	0.438
GJA5	TNNT2	4451860	4433670	9606.ENSP00000484552	9606.ENSP00000236918	0	0	0	0	0.061	0	0	0.426	0.438
SPRY2	BMP4	4444828	4433931	9606.ENSP00000366306	9606.ENSP00000245451	0	0	0	0	0	0	0	0.438	0.438
CACNB1	TNNT3	4446260	4436281	9606.ENSP00000377840	9606.ENSP00000278317	0	0	0	0	0.063	0	0	0.425	0.438
JUN	CCND2	4443699	4434845	9606.ENSP00000360266	9606.ENSP00000261254	0	0	0	0	0	0	0	0.438	0.438
ACTA2	INS	4448229	4446661	9606.ENSP00000402373	9606.ENSP00000380432	0	0	0	0	0	0	0	0.438	0.438
KCNN3	KCNQ2	4451617	4442208	9606.ENSP00000481848	9606.ENSP00000352035	0	0	0	0	0.096	0	0	0.403	0.438
KCNE1L	KCND2	4443880	4440459	9606.ENSP00000361173	9606.ENSP00000333496	0	0	0	0	0.062	0	0	0.426	0.438
RPL13A	SPTA1	4445957	4443049	9606.ENSP00000375730	9606.ENSP00000357129	0	0	0	0	0	0	0	0.438	0.438
GRIN2B	RIMS1	4451206	4449449	9606.ENSP00000477455	9606.ENSP00000428417	0	0	0	0	0.173	0.081	0	0.32	0.438
AKAP9	CDH1	4441845	4434944	9606.ENSP00000348573	9606.ENSP00000261769	0	0	0	0	0	0	0	0.438	0.438
KCNJ8	NUP155	4433784	4433538	9606.ENSP00000240662	9606.ENSP00000231498	0	0	0	0	0	0	0	0.438	0.438
SCN7A	CACNB3	4447427	4437715	9606.ENSP00000386796	9606.ENSP00000301050	0	0	0	0	0.061	0.314	0	0.198	0.438
ACVR1B	EGFR	4450048	4436186	9606.ENSP00000442656	9606.ENSP00000275493	0	0	0	0	0.058	0.157	0	0.349	0.438
THOC5	SRC	4449109	4444215	9606.ENSP00000420306	9606.ENSP00000362680	0	0	0	0	0.062	0	0	0.425	0.438
KCNIP2	PIK3CD	4449082	4444876	9606.ENSP00000420040	9606.ENSP00000366563	0	0	0	0	0	0.157	0	0.361	0.438
LDB3	PKP2	4448174	4432648	9606.ENSP00000401437	9606.ENSP00000070846	0	0	0	0	0.061	0	0	0.427	0.438
MRPL1	SNRPF	4438965	4435728	9606.ENSP00000315017	9606.ENSP00000266735	0	0	0	0	0.158	0	0.36	0	0.438
PTEN	CTGF	4443848	4442998	9606.ENSP00000361021	9606.ENSP00000356954	0	0	0	0	0	0	0	0.438	0.438
KCND3	ABCC8	4439291	4438006	9606.ENSP00000319591	9606.ENSP00000303960	0	0	0	0	0.162	0.05	0	0.351	0.438
LMNA	RYR2	4443076	4442696	9606.ENSP00000357283	9606.ENSP00000355533	0	0	0	0	0.061	0	0	0.426	0.438
WEE1	DBF4	4448214	4435639	9606.ENSP00000402084	9606.ENSP00000265728	0	0	0	0	0.097	0	0	0.403	0.438
CDH5	CASP3	4441389	4438651	9606.ENSP00000344115	9606.ENSP00000311032	0	0	0	0	0	0	0	0.438	0.438
MYH7	GAPDH	4441728	4433451	9606.ENSP00000347507	9606.ENSP00000229239	0	0	0	0	0.062	0.05	0	0.42	0.438
CALM1	MYOD1	4441930	4434114	9606.ENSP00000349467	9606.ENSP00000250003	0	0	0	0	0	0.238	0	0.293	0.438
SLC8A1	MYH7	4447160	4441728	9606.ENSP00000384763	9606.ENSP00000347507	0	0	0	0	0.08	0	0	0.413	0.437
CDK1	ACTB	4446389	4441991	9606.ENSP00000378699	9606.ENSP00000349960	0	0	0	0	0.063	0.052	0	0.417	0.437
SCN10A	CACNA1D	4447660	4436764	9606.ENSP00000390600	9606.ENSP00000288139	0	0	0	0.635	0	0.385	0	0.266	0.437
SRC	CDK4	4444215	4434582	9606.ENSP00000362680	9606.ENSP00000257904	0	0	0.29	0.594	0.062	0.093	0	0.727	0.437
TRPA1	UNC79	4435031	4434471	9606.ENSP00000262209	9606.ENSP00000256339	0	0	0	0	0.061	0	0	0.426	0.437
FOXO3	RBL1	4447277	4444239	9606.ENSP00000385824	9606.ENSP00000362768	0	0	0	0	0	0.306	0	0.222	0.437
SMURF2	ACVR1C	4435082	4433853	9606.ENSP00000262435	9606.ENSP00000243349	0	0	0	0	0.055	0.261	0	0.259	0.437
SGCD	PRKAG2	4440864	4436747	9606.ENSP00000338343	9606.ENSP00000287878	0	0	0	0	0.061	0	0	0.425	0.437
RICTOR	GAPDH	4437335	4433451	9606.ENSP00000296782	9606.ENSP00000229239	0	0	0	0	0	0	0	0.437	0.437
CACNA1F	RYR2	4444703	4442696	9606.ENSP00000365441	9606.ENSP00000355533	0	0	0	0	0.093	0.186	0	0.298	0.437
SCN10A	KCNQ2	4447660	4442208	9606.ENSP00000390600	9606.ENSP00000352035	0	0	0	0	0	0.069	0	0.42	0.437
LYN	UBB	4449476	4438070	9606.ENSP00000428924	9606.ENSP00000304697	0	0	0	0	0	0.437	0	0	0.437
HCN4	ABCC9	4434980	4434835	9606.ENSP00000261917	9606.ENSP00000261200	0	0	0	0	0	0	0	0.437	0.437
MYC	CDH5	4451407	4441389	9606.ENSP00000479618	9606.ENSP00000344115	0	0	0	0	0	0.125	0	0.383	0.437
KCNJ3	KCNH1	4437119	4435993	9606.ENSP00000295101	9606.ENSP00000271751	0	0	0	0	0.086	0	0	0.409	0.437
LMNA	HSP90AA1	4443076	4440643	9606.ENSP00000357283	9606.ENSP00000335153	0	0	0	0	0.062	0.057	0	0.415	0.437
GATA4	FGF13	4440569	4439521	9606.ENSP00000334458	9606.ENSP00000322390	0	0	0	0	0	0.054	0	0.429	0.437
AR	RBL1	4444436	4444239	9606.ENSP00000363822	9606.ENSP00000362768	0	0	0	0	0	0.315	0	0.212	0.437
SCNN1A	KCNN4	4442340	4435156	9606.ENSP00000353292	9606.ENSP00000262888	0	0	0	0	0.061	0	0	0.425	0.437
NAV1	ST8SIA2	4442855	4435813	9606.ENSP00000356265	9606.ENSP00000268164	0	0	0	0	0.066	0	0	0.422	0.437
LCK	CASP3	4440823	4438651	9606.ENSP00000337825	9606.ENSP00000311032	0	0	0	0	0	0.064	0	0.424	0.437
GJA5	ATP2A1	4451860	4441948	9606.ENSP00000484552	9606.ENSP00000349595	0	0	0	0	0	0	0	0.437	0.437
CDK6	CDC34	4435642	4432863	9606.ENSP00000265734	9606.ENSP00000215574	0	0	0	0	0.061	0.185	0	0.324	0.437
KCNA2	KCNJ11	4449656	4441544	9606.ENSP00000433109	9606.ENSP00000345708	0	0	0	0	0.088	0	0	0.408	0.437
SUN2	RANBP2	4447251	4436527	9606.ENSP00000385616	9606.ENSP00000283195	0	0	0	0	0.061	0	0	0.425	0.437
GLE1	PABPN1	4438432	4432979	9606.ENSP00000308622	9606.ENSP00000216727	0	0	0	0	0.303	0	0	0.225	0.437
SCN4A	CACNB3	4447923	4437715	9606.ENSP00000396320	9606.ENSP00000301050	0	0	0	0	0.062	0.314	0	0.195	0.437
RIMBP2	NALCN	4434922	4434154	9606.ENSP00000261655	9606.ENSP00000251127	0	0	0	0	0.098	0.383	0	0.069	0.436
SCN10A	CACNA1S	4447660	4442625	9606.ENSP00000390600	9606.ENSP00000355192	0	0	0	0.644	0	0.385	0	0.266	0.436
GPD1	ALDOC	4437724	4433361	9606.ENSP00000301149	9606.ENSP00000226253	0	0	0	0	0.081	0.054	0	0.404	0.436
SCN10A	KCNB1	4447660	4443806	9606.ENSP00000390600	9606.ENSP00000360806	0	0	0	0	0	0.069	0	0.419	0.436
FGF12	KCNE3	4448693	4438602	9606.ENSP00000413496	9606.ENSP00000310557	0	0	0	0	0	0	0	0.436	0.436
AKT1	LAT	4450372	4446408	9606.ENSP00000451828	9606.ENSP00000378845	0	0	0	0	0	0.083	0	0.41	0.436
KCNIP2	KCNJ8	4449082	4433784	9606.ENSP00000420040	9606.ENSP00000240662	0	0	0	0	0	0	0	0.436	0.436
SCN3B	KCNJ11	4446072	4441544	9606.ENSP00000376523	9606.ENSP00000345708	0	0	0	0	0.076	0	0	0.415	0.436
UBA52	HNRNPA2B1	4447538	4441649	9606.ENSP00000388107	9606.ENSP00000346694	0	0	0	0	0.055	0.411	0	0.067	0.436
CTNNB1	BRAF	4441426	4436778	9606.ENSP00000344456	9606.ENSP00000288602	0	0	0	0	0.053	0.142	0	0.362	0.436
BRCA1	CDC25B	4448999	4433958	9606.ENSP00000418960	9606.ENSP00000245960	0	0	0	0	0.063	0	0	0.423	0.436
CALM3	SNTA1	4436903	4433015	9606.ENSP00000291295	9606.ENSP00000217381	0	0	0	0	0.069	0	0	0.42	0.436
SLC8A1	ATP1A4	4447160	4443026	9606.ENSP00000384763	9606.ENSP00000357060	0	0	0	0	0.062	0.19	0	0.317	0.436
FKBP1B	HSP90AA1	4445480	4440643	9606.ENSP00000370373	9606.ENSP00000335153	0	0	0	0	0.055	0.261	0	0.258	0.436
HNRNPA2B1	UBE2S	4441649	4435448	9606.ENSP00000346694	9606.ENSP00000264552	0	0	0	0	0	0.05	0	0.431	0.436
CCND2	CDC25B	4434845	4433958	9606.ENSP00000261254	9606.ENSP00000245960	0	0	0	0	0.064	0	0	0.422	0.436
ERBB2	MAPK1	4435897	4432880	9606.ENSP00000269571	9606.ENSP00000215832	0	0	0	0.575	0	0.185	0	0.738	0.436
SH3KBP1	TGFBR1	4446733	4444485	9606.ENSP00000380921	9606.ENSP00000364133	0	0	0	0	0.063	0.393	0	0.088	0.436
ENSG00000196689	SCN8A	4450625	4441631	9606.ENSP00000459962	9606.ENSP00000346534	0	0	0	0	0	0	0	0.436	0.436
JUN	DHX9	4443699	4442908	9606.ENSP00000360266	9606.ENSP00000356520	0	0	0	0	0	0.294	0	0.234	0.436
CTNNB1	E2F3	4441426	4435161	9606.ENSP00000344456	9606.ENSP00000262904	0	0	0	0	0	0.223	0	0.303	0.436
CACNB1	CAV2	4446260	4433246	9606.ENSP00000377840	9606.ENSP00000222693	0	0	0	0	0	0	0	0.436	0.436
ACTN2	GATA4	4450086	4440569	9606.ENSP00000443495	9606.ENSP00000334458	0	0	0	0	0	0	0	0.436	0.436
TRDN	KCNE1	4449901	4440773	9606.ENSP00000439281	9606.ENSP00000337255	0	0	0	0	0.062	0	0	0.424	0.436
UBE2D1	CKS1B	4444286	4438654	9606.ENSP00000363019	9606.ENSP00000311083	0	0	0	0	0.066	0.05	0	0.415	0.436
DSP	EGFR	4445274	4436186	9606.ENSP00000369129	9606.ENSP00000275493	0	0	0	0	0.16	0	0	0.356	0.436
TPM4	TPI1	4441502	4433456	9606.ENSP00000345230	9606.ENSP00000229270	0	0	0	0	0.086	0.1	0	0.368	0.435
MRPL13	PGK2	4438233	4438183	9606.ENSP00000306548	9606.ENSP00000305995	0.042	0	0.2	0	0.165	0	0	0.222	0.435
CDC45	CDK6	4448376	4435642	9606.ENSP00000405726	9606.ENSP00000265734	0	0	0	0	0.197	0	0	0.325	0.435
CDKN2A	SMAD2	4448997	4435021	9606.ENSP00000418915	9606.ENSP00000262160	0	0	0	0	0	0.063	0	0.422	0.435
CACNA2D3	SCN9A	4449012	4447360	9606.ENSP00000419101	9606.ENSP00000386306	0	0	0	0	0.063	0.261	0	0.25	0.435
NOS1AP	ANK2	4442613	4441946	9606.ENSP00000355133	9606.ENSP00000349588	0	0	0	0	0.098	0	0	0.4	0.435
CTNNB1	NKX2-5	4441426	4439951	9606.ENSP00000344456	9606.ENSP00000327758	0	0	0	0	0	0.057	0	0.425	0.435
SCN10A	NOS1AP	4447660	4442613	9606.ENSP00000390600	9606.ENSP00000355133	0	0	0	0	0.066	0	0	0.42	0.435
MYBPC3	ACTB	4450058	4441991	9606.ENSP00000442795	9606.ENSP00000349960	0	0	0	0	0.064	0.338	0	0.161	0.435
HEY1	NKX2-5	4440859	4439951	9606.ENSP00000338272	9606.ENSP00000327758	0	0	0	0	0.062	0.064	0	0.409	0.435
MYH6	ABCC9	4447300	4434835	9606.ENSP00000386041	9606.ENSP00000261200	0	0	0	0	0.061	0.129	0	0.364	0.435
SCN5A	KCNJ1	4448544	4446057	9606.ENSP00000410257	9606.ENSP00000376432	0	0	0	0	0	0.075	0	0.415	0.435
CDH3	VCL	4435356	4432848	9606.ENSP00000264012	9606.ENSP00000211998	0	0	0	0	0.061	0.081	0	0.398	0.435
VAV1	CREBBP	4451047	4435065	9606.ENSP00000472929	9606.ENSP00000262367	0	0	0	0	0	0.328	0	0.195	0.435
SF3A2	MYBL2	4433166	4432993	9606.ENSP00000221494	9606.ENSP00000217026	0	0	0	0	0.096	0.387	0	0.063	0.435
BMPR2	GAPDH	4444419	4433451	9606.ENSP00000363708	9606.ENSP00000229239	0	0	0	0	0	0.084	0	0.409	0.435
E2F4	AR	4445201	4444436	9606.ENSP00000368686	9606.ENSP00000363822	0	0	0	0	0	0.305	0	0.221	0.435
RYR1	TNNC1	4442273	4433570	9606.ENSP00000352608	9606.ENSP00000232975	0	0	0	0	0.064	0.335	0	0.165	0.435
CCNH	SKP1	4434515	4433537	9606.ENSP00000256897	9606.ENSP00000231487	0	0	0	0	0.116	0.301	0	0.158	0.435
MYLPF	CAMKK1	4439746	4432673	9606.ENSP00000325239	9606.ENSP00000158166	0	0	0	0	0.05	0.265	0	0.255	0.435
CRYAB	MYL2	4449678	4433432	9606.ENSP00000433560	9606.ENSP00000228841	0	0	0	0	0.061	0.079	0	0.4	0.435
LMNA	MYL2	4443076	4433432	9606.ENSP00000357283	9606.ENSP00000228841	0	0	0	0	0.062	0	0	0.423	0.435
MYC	SRSF1	4451407	4434667	9606.ENSP00000479618	9606.ENSP00000258962	0	0	0	0	0.065	0	0	0.421	0.435
HNRNPC	KPNB1	4450354	4436840	9606.ENSP00000451291	9606.ENSP00000290158	0	0	0	0	0.196	0.186	0	0.206	0.435
CDH3	PKP1	4435356	4435341	9606.ENSP00000264012	9606.ENSP00000263946	0	0	0	0	0.104	0.169	0	0.302	0.435
SMAD1	WWP2	4449368	4442210	9606.ENSP00000426568	9606.ENSP00000352069	0	0	0	0	0	0.38	0	0.127	0.435
ACVR1B	NOTCH1	4450048	4436260	9606.ENSP00000442656	9606.ENSP00000277541	0	0	0	0	0.058	0.131	0	0.366	0.435
MCM7	CDC25B	4438312	4433958	9606.ENSP00000307288	9606.ENSP00000245960	0	0	0	0	0.202	0	0	0.321	0.435
PIK3CD	KCNQ1	4444876	4432663	9606.ENSP00000366563	9606.ENSP00000155840	0	0	0	0	0.061	0	0	0.423	0.435
KCNJ5	GATA5	4449665	4434268	9606.ENSP00000433295	9606.ENSP00000252997	0	0	0	0	0	0	0	0.435	0.435
KCNJ2	KCNJ8	4433856	4433784	9606.ENSP00000243457	9606.ENSP00000240662	0	0	0.444	0.912	0	0.379	0	0.646	0.435
CASQ2	SNTA1	4434880	4433015	9606.ENSP00000261448	9606.ENSP00000217381	0	0	0	0	0.061	0	0	0.423	0.435
NOTCH1	GATA5	4436260	4434268	9606.ENSP00000277541	9606.ENSP00000252997	0	0	0	0	0	0.084	0	0.408	0.435
ACTC1	MYOD1	4436861	4434114	9606.ENSP00000290378	9606.ENSP00000250003	0	0	0	0	0.063	0	0	0.422	0.435
NUMB	HEY2	4450355	4443091	9606.ENSP00000451300	9606.ENSP00000357348	0	0	0	0	0	0	0	0.435	0.435
MYC	LYN	4451407	4449476	9606.ENSP00000479618	9606.ENSP00000428924	0	0	0	0	0.05	0.061	0	0.418	0.435
FGF12	SCN1B	4448693	4447950	9606.ENSP00000413496	9606.ENSP00000396915	0	0	0	0	0.073	0	0	0.416	0.435
SELE	NOS2	4440292	4439909	9606.ENSP00000331736	9606.ENSP00000327251	0	0	0	0	0.062	0	0	0.423	0.435
E2F5	MCM5	4448013	4432914	9606.ENSP00000398124	9606.ENSP00000216122	0	0	0	0	0.126	0.085	0	0.351	0.435
PIK3R1	STK11	4449428	4439722	9606.ENSP00000428056	9606.ENSP00000324856	0	0	0	0	0	0	0	0.435	0.435
RYR1	SNTA1	4442273	4433015	9606.ENSP00000352608	9606.ENSP00000217381	0	0	0	0	0.066	0	0	0.42	0.435
SMAD2	TBX3	4435021	4434554	9606.ENSP00000262160	9606.ENSP00000257566	0	0	0	0	0	0.077	0	0.413	0.435
RYR2	TCAP	4442696	4438800	9606.ENSP00000355533	9606.ENSP00000312624	0	0	0	0	0.063	0	0	0.421	0.434
ATP2A2	TBX5	4449928	4438546	9606.ENSP00000440045	9606.ENSP00000309913	0	0	0	0	0	0.054	0	0.426	0.434
TBX20	HAND1	4447325	4433521	9606.ENSP00000386170	9606.ENSP00000231121	0	0	0	0	0.132	0.05	0	0.369	0.434
TPM1	PKP2	4442096	4432648	9606.ENSP00000351022	9606.ENSP00000070846	0	0	0	0	0.082	0.058	0	0.399	0.434
NPPA	ANKRD1	4444735	4443797	9606.ENSP00000365663	9606.ENSP00000360762	0	0	0	0	0.09	0	0	0.403	0.434
TRPM8	TP53	4439650	4435880	9606.ENSP00000323926	9606.ENSP00000269305	0	0	0	0	0	0	0	0.434	0.434
KCNA3	TRPM4	4443386	4434258	9606.ENSP00000358784	9606.ENSP00000252826	0	0	0	0	0	0	0	0.434	0.434
DHX9	GLE1	4442908	4438432	9606.ENSP00000356520	9606.ENSP00000308622	0	0	0	0	0.35	0	0	0.164	0.434
MYH7	CACNA1C	4441728	4435696	9606.ENSP00000347507	9606.ENSP00000266376	0	0	0	0	0.089	0.092	0	0.37	0.434
E2F2	CDKN3	4442638	4440665	9606.ENSP00000355249	9606.ENSP00000335357	0	0	0	0	0.089	0	0	0.404	0.434
TPR	MET	4442896	4439114	9606.ENSP00000356448	9606.ENSP00000317272	0	0	0	0	0.088	0.072	0	0.385	0.434
FZR1	DBF4	4446371	4435639	9606.ENSP00000378529	9606.ENSP00000265728	0	0	0	0	0.14	0.174	0	0.267	0.434
CDC25A	NOTCH1	4437985	4436260	9606.ENSP00000303706	9606.ENSP00000277541	0	0	0	0	0.063	0.16	0	0.339	0.434
TPI1	MRPL32	4433456	4433279	9606.ENSP00000229270	9606.ENSP00000223324	0.295	0	0	0	0.045	0	0	0.227	0.434
GRB2	HSP90AA1	4446042	4440643	9606.ENSP00000376345	9606.ENSP00000335153	0	0	0	0	0	0.19	0	0.33	0.434
PTEN	TJP1	4443848	4436435	9606.ENSP00000361021	9606.ENSP00000281537	0	0	0	0	0	0	0	0.434	0.434
ATP2A2	MYH8	4449928	4447104	9606.ENSP00000440045	9606.ENSP00000384330	0	0	0	0	0.108	0.08	0	0.366	0.434
LCK	ADAM10	4440823	4434780	9606.ENSP00000337825	9606.ENSP00000260408	0	0	0	0	0	0.354	0	0.16	0.434
ANKRD1	RYR2	4443797	4442696	9606.ENSP00000360762	9606.ENSP00000355533	0	0	0	0	0.062	0	0	0.422	0.434
CACNA2D1	KCND2	4441912	4440459	9606.ENSP00000349320	9606.ENSP00000333496	0	0	0	0	0.157	0	0	0.356	0.434
SUN2	NUP133	4447251	4434869	9606.ENSP00000385616	9606.ENSP00000261396	0	0	0	0	0.049	0	0	0.429	0.434
CDC20	E2F3	4443940	4435161	9606.ENSP00000361540	9606.ENSP00000262904	0	0	0	0	0.14	0	0	0.369	0.434
ISG15	CTNNB1	4445204	4441426	9606.ENSP00000368699	9606.ENSP00000344456	0	0	0	0	0	0.39	0	0.11	0.434
TRIM33	UBE2D3	4442124	4441964	9606.ENSP00000351250	9606.ENSP00000349722	0	0	0	0	0	0.406	0	0.086	0.434
ERBB2	CDK4	4435897	4434582	9606.ENSP00000269571	9606.ENSP00000257904	0	0	0	0.594	0.061	0.2	0	0.697	0.434
CRYAB	MYH7	4449678	4441728	9606.ENSP00000433560	9606.ENSP00000347507	0	0	0	0	0.12	0.08	0	0.357	0.434
HRAS	E2F1	4448459	4441534	9606.ENSP00000407586	9606.ENSP00000345571	0	0	0	0	0.076	0	0	0.413	0.434
ACVR1B	INS	4450048	4446661	9606.ENSP00000442656	9606.ENSP00000380432	0	0	0	0	0	0.262	0	0.265	0.434
NKX2-5	EP300	4439951	4435224	9606.ENSP00000327758	9606.ENSP00000263253	0	0	0	0	0	0.078	0	0.411	0.434
KCNIP2	GJA1	4449082	4436500	9606.ENSP00000420040	9606.ENSP00000282561	0	0	0	0	0.055	0	0	0.426	0.434
LDB3	DYSF	4448174	4447438	9606.ENSP00000401437	9606.ENSP00000386881	0	0	0	0	0.062	0	0	0.422	0.434
DHX9	CTNNB1	4442908	4441426	9606.ENSP00000356520	9606.ENSP00000344456	0.043	0	0	0	0.061	0.376	0	0.109	0.434
PGK1	CTNNB1	4444160	4441426	9606.ENSP00000362413	9606.ENSP00000344456	0.057	0	0	0	0.106	0	0	0.383	0.434
KCNJ12	SCN1B	4450719	4447950	9606.ENSP00000463778	9606.ENSP00000396915	0	0	0	0	0.098	0	0	0.399	0.434
CACNA1A	KCNA5	4442347	4434221	9606.ENSP00000353362	9606.ENSP00000252321	0	0	0	0	0.083	0.124	0	0.352	0.434
SMAD3	CBL	4440414	4435363	9606.ENSP00000332973	9606.ENSP00000264033	0	0	0	0	0	0.402	0	0.092	0.434
KCNJ11	KCNJ2	4441544	4433856	9606.ENSP00000345708	9606.ENSP00000243457	0	0	0.446	0.925	0.062	0.379	0	0.539	0.434
KCNJ12	SRC	4450719	4444215	9606.ENSP00000463778	9606.ENSP00000362680	0	0	0	0	0	0.064	0	0.42	0.434
CDH2	CCNB1	4435864	4434484	9606.ENSP00000269141	9606.ENSP00000256442	0	0	0	0	0	0.079	0	0.411	0.434
ROCK2	GAPDH	4439164	4433451	9606.ENSP00000317985	9606.ENSP00000229239	0	0	0	0	0	0.084	0	0.408	0.434
RB1	PIK3R3	4435747	4435132	9606.ENSP00000267163	9606.ENSP00000262741	0	0	0	0	0	0.379	0	0.126	0.434
GJA5	HAND2	4451860	4442266	9606.ENSP00000484552	9606.ENSP00000352565	0	0	0	0	0.067	0	0	0.419	0.434
RUNX3	LCK	4446960	4440823	9606.ENSP00000382800	9606.ENSP00000337825	0	0	0	0	0.155	0	0	0.356	0.433
PTEN	RBL2	4443848	4435013	9606.ENSP00000361021	9606.ENSP00000262133	0	0	0	0	0.08	0	0	0.409	0.433
BMPR2	HEY1	4444419	4440859	9606.ENSP00000363708	9606.ENSP00000338272	0	0	0	0	0.061	0.094	0	0.387	0.433
GJA5	MEF2C	4451860	4441087	9606.ENSP00000484552	9606.ENSP00000340874	0	0	0	0	0.058	0	0	0.423	0.433
SUN2	ACTN4	4447251	4434247	9606.ENSP00000385616	9606.ENSP00000252699	0	0	0	0	0.069	0.365	0	0.118	0.433
SRC	GRAP2	4444215	4440932	9606.ENSP00000362680	9606.ENSP00000339186	0	0	0	0.623	0	0.261	0	0.633	0.433
PLN	ACTC1	4442014	4436861	9606.ENSP00000350132	9606.ENSP00000290378	0	0	0	0	0.064	0	0	0.419	0.433
GJA1	NOTCH1	4436500	4436260	9606.ENSP00000282561	9606.ENSP00000277541	0	0	0	0	0	0	0	0.433	0.433
MYH8	HSP90AA1	4447104	4440643	9606.ENSP00000384330	9606.ENSP00000335153	0	0	0	0	0.061	0.327	0	0.174	0.433
CDKN1A	BRCA2	4447168	4445332	9606.ENSP00000384849	9606.ENSP00000369497	0	0	0	0	0.058	0	0	0.422	0.433
MYH6	SGCB	4447300	4445549	9606.ENSP00000386041	9606.ENSP00000370839	0	0	0	0	0	0	0	0.433	0.433
NUP153	RANGRF	4450099	4433354	9606.ENSP00000444029	9606.ENSP00000226105	0	0	0	0	0	0.264	0	0.262	0.433
SPTB	MAPRE1	4450367	4444588	9606.ENSP00000451752	9606.ENSP00000364721	0	0	0	0	0.058	0.405	0	0.07	0.433
AKT1	RBM25	4450372	4434986	9606.ENSP00000451828	9606.ENSP00000261973	0	0	0	0	0.061	0	0	0.421	0.433
FURIN	ACVR2B	4451788	4441037	9606.ENSP00000483552	9606.ENSP00000340361	0	0	0	0	0.061	0.061	0	0.408	0.433
CDKN2A	CDH2	4448997	4435864	9606.ENSP00000418915	9606.ENSP00000269141	0	0	0	0	0	0.057	0	0.424	0.433
ACTA2	TNNT3	4448229	4436281	9606.ENSP00000402373	9606.ENSP00000278317	0	0	0	0	0.171	0.133	0	0.275	0.433
SCN1A	SNTA1	4437975	4433015	9606.ENSP00000303540	9606.ENSP00000217381	0	0	0	0	0	0.358	0	0.153	0.433
CASP3	HNRNPU	4438651	4436526	9606.ENSP00000311032	9606.ENSP00000283179	0	0	0	0	0.062	0.379	0	0.106	0.433
HCK	FLOT1	4450141	4444722	9606.ENSP00000444986	9606.ENSP00000365569	0	0	0	0	0	0.054	0	0.426	0.433
SCN4A	CACNA1S	4447923	4442625	9606.ENSP00000396320	9606.ENSP00000355192	0	0	0	0.664	0.133	0.13	0	0.838	0.433
